,FoodID,food_name,cook,taste,time,주재료
10360,10360,['마약 팥떡'],['찌다'],['단맛'],['10분'],"['산약','1뿌리']"
10361,10361,['삼겹살 구이'],['굽다'],['다른 맛'],['15분'],"['삼겹살','200g']"
10362,10362,['베이징 두부뇌'],['끓이다'],['짠맛'],['30분'],"['콩','100g','맑은 물','900g']"
10363,10363,['--돼지귀 무침'],['비비다'],['일상적인 맛'],['5분'],"['돼지 귀','300g']"
10364,10364,['미숫가루 고기'],['찌다'],['단맛'],['90분'],"['삼겹살','1000g','강정','400g','쌀','100g']"
10365,10365,['빠른손삼사볶음'],['볶다'],['일상적인 맛'],['5분'],"['당근','반개','숙주','1줌','부추김','1줌']"
10366,10366,['마약 배은귀 연근찜'],['끓이다'],['단맛'],['30분'],"['은귀','400g','산약','100g','연근','100g']"
10367,10367,['타르트'],['굽다'],['단맛'],['30분'],"['우유','80g','설탕','25g','생크림','180g','계란노랑','3개']"
10368,10368,['토마토 양지찜'],['끓이다'],['가지맛'],['90분'],"['토마토','3개','감자','1개','양지','250g']"
10369,10369,['피망 토마토 옥수수볶음'],['볶다'],['짠맛'],['10분'],"['피망','1개','토마토','1개','옥수수','1개']"
10370,10370,['피망 소금 등심'],['튀기다'],['짠맛'],['10분'],"['돼지고기(뒷엉덩이 끝)','(마른) 250g','6월산 특급간장','20ml','산초가루','1스푼','조미료','1작은술','대파','1단','소금','적당량','생강','1모','식용유','적당량']"
10371,10371,['마약갈비찜'],['태우다'],['매운맛'],['15분'],"['갈비','1근','산약','2근']"
10372,10372,['진주 미트볼'],['찌다'],['일상적인 맛'],['30분'],"['돼지고기(뚱뚱)','250g','파머리','반개','당근','1개','찹쌀','100g']"
10373,10373,['토마토 당근 옥수수볶음'],['볶다'],['다른 맛'],['15분'],"['토마토','1개','옥수수','1개','당근','1/2개']"
10374,10374,['한국식 닭죽'],['끓이다'],['일상적인 맛'],['30분'],"['찬밥','3인분','닭가슴살','200g','생크림','1컵','미역','8*8cm 두 조각','애호박','반뿌리','당근','반뿌리','양파','소량']"
10375,10375,['탕수육정'],['태우다'],['새콤달콤한 맛'],['15분'],"['돼지고기','200g']"
10376,10376,['소목이버섯 볶음'],['볶다'],['일상적인 맛'],['30분'],"['검은목이버섯','20g','배추','4조각','당근','1대']"
10377,10377,['부추무침'],['비비다'],['짠맛'],['5분'],"['부추','1줌']"
10378,10378,['미트볼 브로콜리'],['끓이다'],['일상적인 맛'],['15분'],"['브로콜리','300g','미트볼','200g','구기자','5g']"
10379,10379,['피망 감자 육사 볶음'],['볶다'],['짠맛'],['5분'],"['감자','하나 큰','살코기','삼냥']"
10380,10380,['말랑말랑 달콤한 모닝계란전'],['달이다'],['단맛'],['5분'],"['달걀','2개','밀가루','100g','설탕','12g','가루 담그기','3g','우유','130g']"
10381,10381,['어향순두부'],['볶다'],['생선 냄새'],['15분'],"['북두부','400g','태현 두반장','1큰술']"
10382,10382,['생고기 기름쟁이'],['튀기다'],['짠맛'],['90분'],"['찹쌀가루','300g','돼지고기소','200g']"
10383,10383,['콩오리구이'],['태우다'],['향긋한 맛'],['2시간'],"['오리고기','반마리','털콩','1그릇']"
10384,10384,['애호박계란전'],['기타 작업'],['일상적인 맛'],['5분'],없다
10385,10385,['집밥 쌀국수'],['볶다'],['일상적인 맛'],['30분'],"['미숫가루','500g']"
10386,10386,['호박 푸딩'],['볶다'],['일상적인 맛'],['15분'],"['호박','250g','고추','4개','돼지고기','250g']"
10387,10387,['다진 마늘 고기 볶음 고기 요리사'],['볶다'],['마늘향'],['5분'],"['소고기','300g','마늘종','6개','마늘','3쪽']"
10388,10388,['가지찜'],['끓이다'],['일상적인 맛'],['30분'],"['가지','1줄']"
10389,10389,['생육대혼돈'],['기타 작업'],['짠맛'],['30분'],"['밀가루','400g','다진 돼지고기','300g']"
10390,10390,['두부찌개 백무정'],['끓이다'],['향긋한 맛'],['30분'],"['흰무','1개','미나리','30g','두부','2모','피망','2개']"
10391,10391,['부죽 삼겹살 뜸들이기'],['볶다'],['짠맛'],['15분'],"['피겹살','300g','부죽','150g']"
10392,10392,['국수기판 호박국수'],['기타 작업'],['다른 맛'],['30분'],"['고근가루','500g','호박','200g','계란','2마리']"
10393,10393,"['캐러멜 바나나 토스트, 강남의 시적인 삶을 사랑하다']",['달이다'],['단맛'],['15분'],"['빵','2조각','바나나','1줄기','노른자','1개','설탕','1숟가락','요구르트','1숟가락','시리얼','1숟가락','버터','1조각','과일','적당량']"
10394,10394,['홍소갈비 - 로즈마리'],['태우다'],['일상적인 맛'],['60분'],"['갈비','500g']"
10395,10395,['유초즙 닭고기 완두콩 샐러드'],['끓이다'],['다른 맛'],['5분'],"['고기','마늘소시지 30g','닭가슴살','67g','상추','60g','자감람','30g','옥수수알','냉동옥수수알 20g','완두콩','냉동완두콩 30g']"
10396,10396,['홍당무찜'],['찌다'],['일상적인 맛'],['30분'],"['홍당무','반개','새우젓','1그릇']"
10397,10397,['캐러멜 초갈비'],['태우다'],['새콤달콤한 맛'],['30분'],"['갈비','600g']"
10398,10398,['고기볶음'],['볶다'],['향긋한 맛'],['15분'],"['고기','400g','시금치','한 봉지','목이버섯(수발)','적당량']"
10399,10399,['침 메추리알'],['비비다'],['신맛'],['10분'],"['메추리알','200g']"
10400,10400,['달구벌 장조림'],['태우다'],['장맛'],['15분'],"['새송이버섯','500g']"
10401,10401,['미나리 말린 볶음'],['볶다'],['일상적인 맛'],['15분'],"['미나리','200g','말린 향','200g','마늘','1개']"
10402,10402,['단옥수수전'],['굽다'],['단맛'],['60분'],"['단옥수수 알갱이','100g','가는 옥수수 가루','150g','중근 밀가루','100g','끓는 물','250g','우유','80g','효모','3g']"
10403,10403,['꽁지무침'],['비비다'],['향긋한 맛'],['10분'],"['피겨','적당량','고추','1개','당근','반뿌리']"
10404,10404,['다진 마늘 계란볶음'],['볶다'],['짠맛'],['15분'],"['다진 김','300g','당근','반뿌리','항초','2뿌리']"
10405,10405,['콩소스 비빔면'],['볶다'],['장맛'],['30분'],"['콩소스','적당량','당근','1단','피망','1개','국수','적당량']"
10406,10406,['무채 무침'],['비비다'],['신맛'],['5분'],"['흰무','반개','목이버섯','50g,','피망','둘']"
10407,10407,['미숫가루 삼사 볶음'],['볶다'],['파향'],['10분'],"['쌀국수','3개','당근','반뿌리','쪽파','2뿌리','숙주','적당량','햄','적당량']"
10408,10408,['피망 고기 볶음'],['볶다'],['짠맛'],['10분'],"['피망','150g','돼지고기 슬라이스','300g']"
10409,10409,['은어계란볶음'],['볶다'],['일상적인 맛'],['10분'],"['파','1대','계란','3개','은어말랭이','15그램']"
10410,10410,['콩갈비찜'],['찜'],['일상적인 맛'],['60분'],"['갈비','500g','마른콩꼬투리','100g']"
10411,10411,['한국식 마늘 달콤 매운 치킨'],['튀기다'],['향긋한 맛'],['15분'],"['닭날개 뿌리','8개','식물성 기름','적당량','소금','2숟가락','설탕','1숟가락','맛술','반숟가락','생채','1숟가락','전분','2큰술','찹쌀가루','적당량','계란','1개','한국식 고추장','1큰술']"
10412,10412,['곱창 더치콩 볶음'],['볶다'],['일상적인 맛'],['5분'],"['네덜란드콩','200g','소시지','2개']"
10413,10413,['파란계란전'],['달이다'],['파향'],['5분'],"['쪽파','100g','계란','5개']"
10414,10414,['고기 말린 냄비 감자칩'],['볶다'],['향긋한 맛'],['15분'],"['감자','1개','베이컨','120g']"
10415,10415,['키조개 볶음'],['볶다'],['콩잎맛'],['5분'],"['꽃키조개','2근','원파','1알','고수','반근','두반장','2숟가락']"
10416,10416,['모두 고추 고기 볶음'],['볶다'],['향긋한 맛'],['30분'],"['풋콩','200g','삼겹살','100g']"
10417,10417,['버섯볶음'],['볶다'],['일상적인 맛'],['5분'],"['표고버섯','300g','돼지고기','60g']"
10418,10418,['세 가지 폭발'],['볶다'],['짠맛'],['15분'],"['돼지허리','1개','돼지간','150g','돼지등심살','150g']"
10419,10419,['채끝살 두부찜'],['찌다'],['일상적인 맛'],['15분'],"['순두부','1박스','다진 돼지고기','50g']"
10420,10420,['닭고기 애호박 목이버섯볶음'],['볶다'],['짠맛'],['10분'],"[애호박','1개','닭가슴살','90그램','목이버섯(수발)','적당량']"
10421,10421,['데리야키 꽈배기'],['볶다'],['짠맛'],['15분'],"['새송이버섯','150g','피망','100g']"
10422,10422,['피망 햄 옥수수볶음'],['볶다'],['짠맛'],['15분'],"['피망','1개','햄','1개','옥수수','1개']"
10423,10423,['개봉비법묵볶음'],['볶다'],['마늘향'],['数天'],"['고구마가루','200g']"
10424,10424,['브로콜리 새우찜'],['찌다'],['짠맛'],['15분'],"['브로콜리','반알','새우','20개']"
10425,10425,['징비록'],['달이다'],['단맛'],['5분'],"['보통밀가루','100g','계란','2개','설탕','30g','소금','1g','타우더','2g','우유','30g','옥수수유','10g','꿀','10g']"
10426,10426,['장향닭날개'],['찜'],['콩잎맛'],['30분'],"['날개 중','6개']"
10427,10427,['파향 오믈렛'],['달이다'],['일상적인 맛'],['10분'],"['달걀','5개','쪽파','4포기']"
10428,10428,['닭갈비 튀김'],['튀기다'],['우유 냄새'],['30분'],"['닭가슴살','500g']"
10429,10429,['고기삼선만두'],['끓이다'],['일상적인 맛'],['10분'],"['밀가루','500g','부추','100g','돼지고기(앞엉덩이 끝)','250g','새우','15마리']"
10430,10430,['요주 갈비 참외탕'],['끓이다'],['짠맛'],['90분'],"['요주','5알','돼지갈비','400g','참외','500g']"
10431,10431,['어향배추'],['볶다'],['새콤달콤한 맛'],['10분'],"['배추','적당량','검은목이버섯','적당량','당근','적당량','비현 두반장','적당량']"
10432,10432,['홍소삼겹살'],['볶다'],['장맛'],['30분'],"['삼겹살','1파운드','강','5조','파','3조']"
10433,10433,['굴비 장조림'],['태우다'],['생선 냄새'],['60분'],"['황어','300g']"
10434,10434,['새콤달콤 말랭이'],['태우다'],['새콤달콤한 맛'],['10분'],"['취두부','300g']"
10435,10435,['소고기무찜'],['태우다'],['일상적인 맛'],['2시간'],"['소고기','1000g','무\t\t','400g']"
10436,10436,['쌍고추살사'],['볶다'],['향긋한 맛'],['15분'],"['살코기','200g','피망','2개','홍초','2개']"
10437,10437,['달래고기 다진 가지찜'],['태우다'],['짠맛'],['15분'],"['가지','400g','피망','50g','돼지고기 가루','50g']"
10438,10438,['당근 완두콩 파인애플 볶음밥'],['볶다'],['새콤달콤한 맛'],['15분'],"['완두콩','2줌','당근','1줄기','파인애플','1/4개','밥','2공기']"
10439,10439,['장강백숙'],['찜'],['짠맛'],['60분'],"['어두','하나','돼지고기','50g','옥수수유','적당량']"
10440,10440,['불그림자 비프스'],['끓이다'],['매운맛'],['60분'],"['소고기','500g']"
10441,10441,['눈 보호대 코디네이터 피망 당근 볶음'],['볶다'],['일상적인 맛'],['15분'],"['당근','2개','피망','2개']"
10442,10442,['고기 감자 뜸들이기'],['뜸들이다'],['일상적인 맛'],['60분'],"['쌀','1.5컵','베이컨','200g','표고버섯','5개','감자','200g']"
10443,10443,['토마토 생선찜'],['찌다'],['짠맛'],['30분'],"['굴비','한 마리']"
10444,10444,['한국식 소떡'],['태우다'],['향긋한 맛'],['30분'],"['떡','250그램']"
10445,10445,['말린 미나리 소시지'],['볶다'],['일상적인 맛'],['10분'],"['향건','250g','미나리','50g','소시지','200g','조미초','5개']"
10446,10446,['상큼무침'],['비비다'],['일상적인 맛'],['5분'],"['천심련','200g','오이','1뿌리','체리무','3개','완두콩','90g']"
10447,10447,['저열량 부드러운 카레 소고기'],['찜'],['카레 맛'],['15분'],"['등심살','100g','감자','1개','당근','적당량','양파','1개']"
10448,10448,['가와미궁 보닭정'],['볶다'],['짠맛'],['60분'],"['새가슴살','200g']"
10449,10449,['배추방잠콩무찜'],['찜'],['짠맛'],['15분'],"['배추방','6조각','홍당무','1개','잠두콩','50알']"
10450,10450,['카레 양고기'],['찜'],['카레 맛'],['2시간'],"['양고기','반근']"
10451,10451,['블루베리 머드 - 아기 보양식 편'],['끓이다'],['단맛'],['10분'],"['쇠몽둥이 산약','1줄기','신선한 블루베리','1박스']"
10452,10452,['고추볶음'],['볶다'],['향긋한 맛'],['10분'],"['돼지 살코기','350g','피망','150g','미초','3개']"
10453,10453,['바삭바삭 땅콩'],['튀기다'],['일상적인 맛'],['15분'],"['땅콩 알맹이','400g','식물성 기름','300밀리리터']"
10454,10454,['생백합 산약계탕'],['찜'],['일상적인 맛'],['90분'],"['암탉','1마리','산약','적당량','백합','적당량']"
10455,10455,['광저우 집밥 더덕더덕 통심채 고기 요리사'],['볶다'],['일상적인 맛'],['15분'],"['통심채','250g','부유','4조각','홍초','4개','강','20g','마늘','6쪽']"
10456,10456,['조산 소고기 완자 무국'],['끓이다'],['일상적인 맛'],['30분'],"['흰무','500g','우육환','250g']"
10457,10457,['간단하고 맛도 놓치지 않고 ~ 목이버섯 고기 볶음'],['볶다'],['일상적인 맛'],['15분'],"['살코기','200g','목이버섯','50g']"
10458,10458,['다진 마늘 목이버섯 계란볶음'],['볶다'],['일상적인 맛'],['15분'],"['다진 마늘','100g','계란','100g']"
10459,10459,['철판 13향 양고기'],['干煸'],['일상적인 맛'],['15분'],"['양고기 롤','적당량']"
10460,10460,['산동 부추통'],['굽다'],['일상적인 맛'],['30분'],"['부추','한근','계란','네댓개']"
10461,10461,['생만두'],['달이다'],['일상적인 맛'],['15분'],"['돼지고기','300g','새우','100g','부추','250g','말린 콩','100g','밀가루','500g']"
10462,10462,['애피타이저~ 탕수연강'],['물에 담그다'],['일상적인 맛'],['5분'],"['연강','700그램']"
10463,10463,['소박호박복주머니'],['찌다'],['일상적인 맛'],['15분'],"['메인 반죽: 중근 밀가루','150g','메인 반죽: 호박 진흙','95g 정도','장식 반죽: 중근 밀가루','30g','소재료: 계란','2개','소재료: 당근','1뿌리','소재료: 고추','1뿌리','소재료: 새송이버섯','1뿌리']"
10464,10464,['수세미 새우볶음'],['볶다'],['짠맛'],['10분'],"['수세미','120g','새우','100g']"
10465,10465,['유부 유채 볶음'],['볶다'],['일상적인 맛'],['5분'],"['유부','6개','유채','300g']"
10466,10466,['블라인드 홍소육'],['태우다'],['짠맛'],['60분'],"['돼지 삼겹살','1000g','얇은 블라인드','4장']"
10467,10467,['밀가루 무침'],['비비다'],['일상적인 맛'],['5분'],"['밀가루','150g','숙주','80g','오이','1뿌리']"
10468,10468,['돼지기름 야채 볶음'],['볶다'],['짠맛'],['30분'],"['청채','150그램']"
10469,10469,['위를 보양하는 무 양고기 수프'],['찌다'],['일상적인 맛'],['90분'],"['양갈비','500g','구기자','10g','백무','300g','대추','5알']"
10470,10470,['아보카도 날개'],['튀기다'],['새콤달콤한 맛'],['15분'],"['로즈메리','1티스푼','치즈크림','100ml','닭날개','500g']"
10471,10471,['매향젓갈불고기찜'],['찌다'],['생선 냄새'],['15분'],"['돼지고기','200g','삼치','1/2조각']"
10472,10472,['시금치 계란전'],['달이다'],['일상적인 맛'],['15분'],"['시금치','100g','계란','하나','밀가루','100g','채소씨유','적당량']"
10473,10473,['집밥 콩깍지볶음'],['볶다'],['일상적인 맛'],['15분'],"['콩깍지','150g','돼지오화','50g']"
10474,10474,['당근 고기 찜'],['끓이다'],['일상적인 맛'],['30분'],"['살코기','100그램']"
10475,10475,['흑임자 계란전'],['달이다'],['짠맛'],['10분'],"['밀가루','200g','검은깨','20g','계란','1개']"
10476,10476,['동파육이 질리지 않게 끓여요'],['끓이다'],['일상적인 맛'],['数시간'],"['돼지 삼겹살','800g','쪽파','100g','생강칩','50g']"
10477,10477,['항초 버드나무'],['볶다'],['흑초 맛'],['10분'],"['소등심','200g','항초','6개','양파','1/4개','마늘쪽','5개']"
10478,10478,['하와이풍 닭꼬치'],['굽다'],['단맛'],['15분'],"['새가슴살','500g','파프리카','1개','피망','1개','파인애플','3블록버스터']"
10479,10479,['본방 홍소고기'],['태우다'],['단맛'],['90분'],"['삼겹살','1000g','황주','750ml']"
10480,10480,['삼겹살 꽈배기'],['煨'],['일상적인 맛'],['15분'],"['삼겹살','200g','시래기','300g']"
10481,10481,['올랑드 날개구이'],['태우다'],['향긋한 맛'],['一天'],"['닭날개','460g','맑은 물','32g','올리언스 양념','32g']"
10482,10482,['집밥 속수채의 네덜란드 콩볶음 스팸'],['볶다'],['일상적인 맛'],['30분'],"['네덜란드콩','200g','스팸','100g']"
10483,10483,['돼지고기 연근 물만두'],['끓이다'],['짠맛'],['2시간'],"['돼지고기','500g','연근','1000g']"
10484,10484,['황금 날개'],['튀기다'],['일상적인 맛'],['15분'],"['닭날개','적당량','빵겨','적당량']"
10485,10485,['장조림 고추'],['된장'],['장맛'],['2시간'],"['힘줄','500g','피망','약간']"
10486,10486,['삼채소라고기'],['볶다'],['짠맛'],['10분'],"['우렁이','100g','홍초','반개','양파','반개','오이','1뿌리']"
10487,10487,['건냄비 연근칩'],['볶다'],['매운맛'],['15분'],"['연근','1결','미나리','1줌','피망','1개','고수','약간']"
10488,10488,['맛있는 무채전'],['달이다'],['짠맛'],['10분'],"['흰무','적당량','계란','1-2개','새우껍질','적당량','밀가루','적당량']"
10489,10489,['시금치 케이크롤'],['베이킹'],['단맛'],['30분'],"['저근분','70g','계란','4개','시금치즙','40g','옥수수유','40g','면설탕','40g']"
10490,10490,['소갈비'],['튀기다'],['일상적인 맛'],['5분'],"['연근','1개','기름깡','2개']"
10491,10491,['파갈치구이'],['태우다'],['파향'],['15분'],"['갈치','1마리']"
10492,10492,['마름모꼴 고기 볶음'],['볶다'],['일상적인 맛'],['15분'],"['마름모꼴','반근','돼지고기','적당량','오이','하나']"
10493,10493,['찬란한 볶음'],['볶다'],['일상적인 맛'],['10분'],"['돼지고기(말랐다)','150g','청두','150g','양파','100g','미나리','100g','당근','1뿌리']"
10494,10494,['불매운 볶음꽃'],['볶다'],['일상적인 맛'],['30분'],"['채꽃','하나']"
10495,10495,['토란채 마른닭찜'],['뜸들이다'],['일상적인 맛'],['15분'],"['닭고기','600g','말린 채소','30g','토란몽','20g','대추','10g']"
10496,10496,['꽁꽁'],['冻'],['다른 맛'],['一天'],"['고기','1장']"
10497,10497,"['약밥, 수정닭']",['찌다'],['단맛'],['数시간'],"['닭','1마리']"
10498,10498,['빠른손오징어채볶음'],['볶다'],['짠맛'],['5분'],"['오징어','400g','피망','1마리','양파','반개']"
10499,10499,['채화소시지 볶음'],['볶다'],['일상적인 맛'],['15분'],"['채화','500g','소시지','4개','파프리카','1개']"
10500,10500,['삼선만두'],['끓이다'],['일상적인 맛'],['15분'],"['밀가루','300g','옥수수가루','200g','고추','80g','부추','80g','돼지고기','150g','계란','2개']"
10501,10501,['노북경 수육볶음'],['끓이다'],['일상적인 맛'],['60분'],"['돼지대장','1000g','돼지폐','1000g','삼겹살','250g']"
10502,10502,['돈가스 찍기'],['달이다'],['다른 맛'],['30분'],"['돼지갈비','3조각']"
10503,10503,['곱창나물 쌀국수 볶음'],['볶다'],['짠맛'],['10분'],"['쌀가루 (말랭이)','두전','소시지','한줄','야채','세그루']"
10504,10504,['살코기 돼지 볶음 쌀국수'],['볶다'],['일상적인 맛'],['15분'],"['쌀국수','350g','살코기','80g','돼지간','70g','돼지곱창','350g']"
10505,10505,['건비빔면'],['끓이다'],['일상적인 맛'],['15분'],"['상면','100g','오이','1/2개']"
10506,10506,['꿀 동파육'],['찜'],['일상적인 맛'],['30분'],"['삼겹살','500g']"
10507,10507,['꼴뚜기 연근 용골탕'],['끓이다'],['짠맛'],['90분'],"['연근','350g','용골','350g']"
10508,10508,['봉닭'],['끓이다'],['짠맛'],['10분'],"['닭다리','2개']"
10509,10509,['김태살송주먹밥'],['끓이다'],['짠맛'],['30분'],"['배아쌀','100g','김','적당량','육송','적당량']"
10510,10510,['토마토 옥수수알'],['찌다'],['일상적인 맛'],['30분'],"['옥수수(생선)','2대','계란','2개']"
10511,10511,['소불고기'],['굽다'],['일상적인 맛'],['30분'],"['밀가루','185g','검은깨','10g','장조림','200g','피망','1개']"
10512,10512,['피망 소고기'],['비비다'],['매운맛'],['数天'],"['소고기','250g']"
10513,10513,['양파볶음면'],['볶다'],['일상적인 맛'],['15분'],"['국수','100g','양파','50g','계란','50g','쪽파','5g']"
10514,10514,['에그프라이 동그랑땡'],['태우다'],['짠맛'],['15분'],"['달걀','3개','미트볼','10개']"
10515,10515,['집밥 홍소고기'],['찜'],['일상적인 맛'],['60분'],"['소고기','500g']"
10516,10516,['새우볶음'],['볶다'],['일상적인 맛'],['10분'],"['하새우','150그램']"
10517,10517,[올방골],['튀기다'],['짠맛'],['15분'],"['돼지고기 말랭이','400g','올개','200g']"
10518,10518,['꼬막볶음'],['볶다'],['향긋한 맛'],['15분'],"['꽃조개','800그램']"
10519,10519,['순살 새우찜 달걀'],['찌다'],['일상적인 맛'],['15분'],"['달걀','2개','새우','8마리']"
10520,10520,['자연양고기'],['볶다'],['향긋한 맛'],['15분'],"['양고기','500g','양파','1개']"
10521,10521,['호박 대추 송편'],['찌다'],['단맛'],['30분'],"['호박','300g','밀가루','250g']"
10522,10522,['시콤 연근'],['비비다'],['신맛'],['5분'],"['연근','1절']"
10523,10523,['치즈고구마'],['베이킹'],['단맛'],['60분'],"['고구마','400g','버터','20g','우유','50g','설탕','20g','치즈','100g']"
10524,10524,['집밥 파전'],['굽다'],['일상적인 맛'],['30분'],"['밀가루','400g','돼지고기소','300g','쪽파','150g']"
10525,10525,['파스타'],['활용단어참조'],['가지맛'],['数시간'],"['소고기(등심)','500g','파스타','150g','미나리','2마리','당근','1마리','양파','1마리']"
10526,10526,['가족 간이판 찐빵'],['달이다'],['짠맛'],['60분'],"['삼겹살','500g','중근가루','200g']"
10527,10527,['렌틸콩 볶음'],['볶다'],['일상적인 맛'],['15분'],"['렌틸콩','500g','조천초','20g']"
10528,10528,['레드오븐 오렌지 닭다리'],['태우다'],['일상적인 맛'],['30분'],"['비파다리','6마리','오렌지','1개']"
10529,10529,['냄비 연근칩'],['태우다'],['향긋한 맛'],['15분'],"['연근','450g','피망','80g','삼겹살','200g']"
10530,10530,['옥수수볶음'],['볶다'],['일상적인 맛'],['15분'],"['옥수수알','1개','다진 고기','100g']"
10531,10531,"['유기없는 닭꽃, 건강한 간식']",['굽다'],['다른 맛'],['15분'],"['닭다리살','(알을 썰어 껍질을 벗기고)\t200g']"
10532,10532,['부추 돼지 귀 볶음'],['볶다'],['짠맛'],['5분'],"['부추','100g','돼지귀','1개']"
10533,10533,['우유 호박 네모떡'],['끓이다'],['단맛'],['10분'],"['호박 진흙','120g','우유','100g']"
10534,10534,['시금치 옥수수전'],['달이다'],['일상적인 맛'],['15분'],"['시금치','1줌','옥수수가루','적당량']"
10535,10535,['카레알'],['끓이다'],['카레 맛'],['10분'],"['어묵','500g']"
10536,10536,['궐근가루무침'],['비비다'],['향긋한 맛'],['5분'],"['고사리가루','8그램','오이','20그램']"
10537,10537,['피망 고육'],['태우다'],['새콤달콤한 맛'],['10분'],"['돼지 매실 고기','400g','파프리카','80g']"
10538,10538,['버섯 찐물 달걀'],['찌다'],['짠맛'],['15분'],"['게맛버섯','1/2박스','계란','3마리','백옥버섯','1/2박스']"
10539,10539,['생육 원보 혼돈'],['끓이다'],['일상적인 맛'],['15분'],"['돼지고기소','100g','혼돈피','250g']"
10540,10540,['홍소치'],['태우다'],['짠맛'],['30분'],"['숭어','두 마리']"
10541,10541,['유왕삼사볶음면'],['볶다'],['일상적인 맛'],['15분'],"['라면','2개','부추','1줌','계란','2개','햄','3장']"
10542,10542,['청채꽃볶음'],['볶다'],['마늘향'],['10분'],"['채꽃','1/2개']"
10543,10543,['마라연근사'],['비비다'],['매운맛'],['5분'],"['연근','500g']"
10544,10544,['오색볶음'],['볶다'],['일상적인 맛'],['15분'],"['황추규','115g','목이버섯(수발)','50g','돼지고기','120g','당근','50g','파프리카','122g']"
10545,10545,['부채꽃볶음'],['干煸'],['일상적인 맛'],['10분'],"['채화','400g','삼겹살','100g']"
10546,10546,['카로틴 쌀국수 볶음'],['볶다'],['짠맛'],['60분'],"['미숫가루','150g','당근','1/2대','파','1포기','마늘','3쪽']"
10547,10547,['마요네즈 시금치'],['비비다'],['장맛'],['15분'],"['시금치','400g','계란','2개']"
10548,10548,['집밥 매실 시래기 스매싱'],['찌다'],['짠맛'],['60분'],"['삼겹살','300g','메말랭이','1그릇']"
10549,10549,['올드 베이징 샤브샤브'],['끓이다'],['짠맛'],['5분'],"['양고기','1000g','야채','1500g','오리피','300g','두부(북)','500g','완자','800g','목이버섯(수발)','250g','당면','150g','대하','500g']"
10550,10550,['고기곱창 수세미 수세미'],['끓이다'],['일상적인 맛'],['15분'],"['햄','1뿌리','수세미','1뿌리']"
10551,10551,['설채육전'],['굽다'],['일상적인 맛'],['10분'],"['밀가루','500g','돼지고기','300g','설리린','300g']"
10552,10552,['피망 슬라이스 볶음'],['볶다'],['일상적인 맛'],['5분'],"['피망','200g','마늘','2쪽','앞다리살','180g','옥수수 전분','1작은술']"
10553,10553,['연근무침'],['비비다'],['향긋한 맛'],['5분'],"['연근','1절','홍당무','150g']"
10554,10554,['육송 마요네즈 빵 만드는 법(국종)'],['굽다'],['다른 맛'],['数시간'],"['반죽 부분: 고무줄 밀가루','400g','반죽 부분: 효모','6g','반죽 부분: 설탕가루','40g','반죽 부분: 우유','90g','반죽 부분: 연한 우유','70g','반죽 부분: 소금','3g','반죽 부분: 계란액','30g','반죽 부분: 버터','30g','반죽 부분: 육송','적당량','반죽 부분: 샐러드 드레싱','적당량']"
10555,10555,['소고기 당근 만두'],['끓이다'],['짠맛'],['10분'],"['소고기','500g','당근','2개']"
10556,10556,['감자전'],['달이다'],['짠맛'],['15분'],"['감자','300g']"
10557,10557,['자제육송'],['볶다'],['짠맛'],['30분'],"['돼지 살코기','700g','강','3조','파','2대','맛술','15g','간장','15g','소금','6g','설탕','15g','깨','10g']"
10558,10558,['둥지계란전'],['달이다'],['일상적인 맛'],['10분'],"['달걀','4개','감자','1개','당근','반개','연근','반개','밀가루','약간','소금','적당량','설탕','약간','후춧가루','약간']"
10559,10559,['무재향간볶음'],['볶다'],['향긋한 맛'],['15분'],"['흰무','반뿌리','두부말랭이','3장']"
10560,10560,['송용토란꽃가지찜｜우와송이 레시피'],['찌다'],['일상적인 맛'],['30분'],"['(우와) 얼린 송이버섯균','3조각','토란꽃','1가지','가지','적당량','파','적당량','마늘','적당량']"
10561,10561,['표고버섯 고기볶음'],['볶다'],['일상적인 맛'],['10분'],"['생표고버섯','250g','돼지고기','150g']"
10562,10562,['토마토계란면'],['끓이다'],['일상적인 맛'],['10분'],"['토마토','1개','계란','2개','쪽파','두 포기','중유 계란 국수','250g']"
10563,10563,['팬인형 반찬 닭가슴살'],['찌다'],['일상적인 맛'],['30분'],"['팬','1권','인형반찬','3개','닭가슴살','1모','마늘','적당량','좁쌀고추','2개']"
10564,10564,['미나리 계란 볶음 쌀국수'],['볶다'],['일상적인 맛'],['5분'],"['미숫가루','네 조각']"
10565,10565,['검은콩 모종고추 감자채 볶음'],['볶다'],['신맛'],['5분'],"['검은콩 모종','200g','감자','1개']"
10566,10566,['파마슨 소고기 에스프레소 천 차원'],['베이킹'],['다른 맛'],['30분'],"['소고기','300g','양파','반쪽','마늘','2쪽','피자소스','100g','토마토소스','2큰술','토마토','1개','올리브유','1큰술','파스타','4조각','치즈','120g']"
10567,10567,['말린 냄비 쌈'],['볶다'],['향긋한 맛'],['15분'],"['삼겹살','100g','쌈','600g']"
10568,10568,['호밀면 잡곡만두'],['찌다'],['일상적인 맛'],['90분'],"['호밀가루','500g','메밀가루','500g','오트밀','1줌']"
10569,10569,['삼즙냄비'],['뜸들이다'],['장맛'],['30분'],"['닭날개 중','5조각','완자','4-5개','새우','5-6개']"
